sample,label,F0,F1,F2,F3,F4,F5,F6,F7
F0V1F1V1F2V2LSS7,S,V1,V1,V2,V0,0.0,-0.0236,0.0,0.0
F0V1F1V1F2V2LSS8,S,V1,V1,V2,V0,9.0,0.0,0.0,5.0
F0V1F1V1F2V2LSS9,S,V1,V1,V2,V0,0.0,8.0,0.0,0.0
F0V1F1V1F2V2LSS10,S,V1,V1,V2,V0,9.0,6.9585,0.0407,8.0
F0V1F1V1F2V2LSS11,S,V1,V1,V2,V0,0.0,4.0,-0.0119,0.0463
F0V1F1V1F2V2LSS12,S,V1,V1,V2,V0,-0.0703,8.0,0.0,0.0
F0V1F1V1F2V2LSS13,S,V1,V1,V2,V0,0.0,9.0,9.0,0.0
F0V1F1V1F2V2LSS14,S,V1,V1,V2,V0,8.0521,0.0,0.0,0.0
F0V1F1V1F2V3LTS3,T,V1,V1,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V1F2V3LTS4,T,V1,V1,V3,V0,0.0,0.0,0.0054,0.0
F0V1F1V1F2V3LTS5,T,V1,V1,V3,V0,0.0,7.0,9.0,0.0
F0V1F1V1F2V3LTS6,T,V1,V1,V3,V0,0.0,9.0,0.0,0.0
F0V1F1V1F2V3LTS7,T,V1,V1,V3,V0,5.0,0.0,-0.0856,0.0811
F0V1F1V1F2V3LTS8,T,V1,V1,V3,V0,8.0,-0.0005,0.0,0.0
F0V1F1V1F2V3LTS9,T,V1,V1,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V1F2V3LTS10,T,V1,V1,V3,V0,8.0,0.0,0.0,0.0
F0V1F1V1F2V3LTS11,T,V1,V1,V3,V0,-0.03,5.0,0.0663,0.0
F0V1F1V1F2V3LTS12,T,V1,V1,V3,V0,9.0,0.0,0.0,0.0
F0V1F1V1F2V3LTS13,T,V1,V1,V3,V0,0.0,0.0,7.0,6.0
F0V1F1V1F2V3LTS14,T,V1,V1,V3,V8,0.0,9.0,0.0,0.0
F0V1F1V1F3V1LVS3,V,V1,V1,V7,V1,0.0,0.0,0.0,0.0198
F0V1F1V1F3V1LVS4,V,V1,V1,V6,V1,0.0,-0.0703,5.0,-0.0327
F0V1F1V1F3V1LVS5,V,V1,V1,V0,V1,0.0,0.0,-0.003,0.0
F0V1F1V1F3V1LVS6,V,V1,V1,V8,V1,0.0,0.0,0.0072,0.0
F0V1F1V1F3V1LVS7,V,V1,V1,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V1F3V1LVS8,V,V1,V1,V0,V1,0.0,0.0984,0.0,-0.0526
F0V1F1V1F3V1LVS9,V,V1,V1,V0,V1,6.0,0.0,0.0,0.0
F0V1F1V1F3V1LVS10,V,V1,V1,V0,V1,0.0,0.0,9.0,0.0
F0V1F1V1F3V1LVS11,V,V1,V1,V0,V1,0.0,4.0,5.0753,0.0
F0V1F1V1F3V1LVS12,V,V1,V1,V0,V1,0.0,4.0883,0.0,0.0
F0V1F1V1F3V1LVS13,V,V1,V1,V0,V1,0.0972,9.0,0.0,0.0
F0V1F1V1F3V1LVS14,V,V1,V1,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V1F3V2LPS3,P,V1,V1,V0,V2,7.0,-0.0205,0.0,0.0
F0V1F1V1F3V2LPS4,P,V1,V1,V0,V2,6.0,0.0,0.0,0.0993
F0V1F1V1F3V2LPS5,P,V1,V1,V0,V2,0.0,0.0183,0.0,-0.0669
F0V1F1V1F3V2LPS6,P,V1,V1,V0,V2,6.0,0.0112,5.0,-0.086
F0V1F1V1F3V2LPS7,P,V1,V1,V8,V2,-0.0549,0.0,0.0,0.0
F0V1F1V1F3V2LPS8,P,V1,V1,V0,V2,8.0,0.0,4.0,0.0
F0V1F1V1F3V2LPS9,P,V1,V1,V0,V2,0.0,-0.0866,0.0,0.0
F0V1F1V1F3V2LPS10,P,V1,V1,V7,V2,0.0,5.0,6.0,5.0
F0V1F1V1F3V2LPS11,P,V1,V1,V0,V2,0.0617,0.0,0.0,0.0
F0V1F1V1F3V2LPS12,P,V1,V1,V6,V2,0.0,5.0,0.0,7.0501
F0V1F1V1F3V2LPS13,P,V1,V1,V0,V2,0.0,7.0,0.0,0.008
F0V1F1V1F3V2LPS14,P,V1,V1,V0,V2,5.0,7.9065,0.0,0.0
F0V1F1V1F3V3LQS3,Q,V1,V1,V4,V3,0.0174,0.0157,0.0,0.0
F0V1F1V1F3V3LQS4,Q,V1,V1,V0,V3,0.0,0.0,0.0,0.0
F0V1F1V1F3V3LQS5,Q,V1,V1,V6,V3,0.0,0.0,0.0,-0.0018
F0V1F1V1F3V3LQS6,Q,V1,V1,V0,V3,9.0,9.0,0.0,0.0
F0V1F1V1F3V3LQS7,Q,V1,V1,V0,V3,0.0,0.0,8.975,0.0
F0V1F1V1F3V3LQS8,Q,V1,V1,V0,V3,0.0,5.0,0.0511,-0.0208
F0V1F1V1F3V3LQS9,Q,V1,V1,V0,V3,0.0,-0.0518,-0.0269,4.9566
F0V1F1V1F3V3LQS10,Q,V1,V1,V0,V3,0.0,0.0,0.0647,0.0
F0V1F1V1F3V3LQS11,Q,V1,V1,V8,V3,0.0,0.0,0.0,0.0592
F0V1F1V1F3V3LQS12,Q,V1,V1,V0,V3,0.0,0.0,0.0356,0.0973
F0V1F1V1F3V3LQS13,Q,V1,V1,V0,V3,0.0,0.0407,8.0019,0.0
F0V1F1V1F3V3LQS14,Q,V1,V1,V0,V3,9.0,0.0,0.0,8.0
F0V1F1V1F4V1LRS3,R,V1,V1,V0,V0,1.0,0.0,0.0,0.0296
F0V1F1V1F4V1LRS4,R,V1,V1,V0,V9,1.0,0.0,0.0,0.0001
F0V1F1V1F4V1LRS5,R,V1,V1,V0,V0,0.9784,0.0,-0.0283,7.0
F0V1F1V1F4V1LRS6,R,V1,V1,V6,V0,1.0,9.0,4.0,7.0
F0V1F1V1F4V1LRS7,R,V1,V1,V5,V0,1.0,0.0,0.0,0.0
F0V1F1V1F4V1LRS8,R,V1,V1,V7,V0,1.0,-0.0554,-0.0479,0.0
F0V1F1V1F4V1LRS9,R,V1,V1,V0,V8,1.0,8.0,0.0,8.0
F0V1F1V1F4V1LRS10,R,V1,V1,V0,V0,1.0,0.0,0.0,0.0
F0V1F1V1F4V1LRS11,R,V1,V1,V0,V0,1.0,9.0,0.0,0.0
F0V1F1V1F4V1LRS12,R,V1,V1,V0,V0,1.0,0.0,-0.051,0.0
F0V1F1V1F4V1LRS13,R,V1,V1,V0,V7,1.0783,-0.0473,0.0,0.0
F0V1F1V1F4V1LRS14,R,V1,V1,V9,V0,1.0,4.0,-0.0784,0.0
F0V1F1V1F4V2LSS3,S,V1,V1,V5,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS4,S,V1,V1,V0,V4,2.0,-0.0402,0.0,0.0
F0V1F1V1F4V2LSS5,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS6,S,V1,V1,V0,V0,2.0,8.0034,9.0,0.0
F0V1F1V1F4V2LSS7,S,V1,V1,V0,V0,2.0,0.0,0.0,-0.012
F0V1F1V1F4V2LSS8,S,V1,V1,V0,V0,2.0,-0.0792,0.0,4.0
F0V1F1V1F4V2LSS9,S,V1,V1,V0,V0,2.0856,0.0,8.0,0.0
F0V1F1V1F4V2LSS10,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS11,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS12,S,V1,V1,V8,V0,1.9971,-0.0927,0.0,9.0
F0V1F1V1F4V2LSS13,S,V1,V1,V9,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS14,S,V1,V1,V0,V0,2.0,8.0493,0.0,0.0
F0V1F1V1F4V3LTS3,T,V1,V1,V9,V9,3.0721,0.0,0.0219,8.0
F0V1F1V1F4V3LTS4,T,V1,V1,V0,V0,3.0228,0.0,7.0,0.0
F0V1F1V1F4V3LTS5,T,V1,V1,V9,V0,2.9795,-0.0366,0.0,0.0
F0V1F1V1F4V3LTS6,T,V1,V1,V0,V9,3.0043,0.0,7.0,6.0
F0V1F1V1F4V3LTS7,T,V1,V1,V6,V0,3.0,9.0,0.0,0.0
F0V1F1V1F4V3LTS8,T,V1,V1,V0,V0,3.0,4.0,0.0,8.0
F0V1F1V1F4V3LTS9,T,V1,V1,V9,V0,3.0823,0.0,0.0,0.0
F0V1F1V1F4V3LTS10,T,V1,V1,V0,V0,3.0,-0.0189,0.0,0.0
F0V1F1V1F4V3LTS11,T,V1,V1,V0,V0,3.0,4.0,0.0,0.0
F0V1F1V1F4V3LTS12,T,V1,V1,V0,V0,3.0,0.0,8.0,7.0
F0V1F1V1F4V3LTS13,T,V1,V1,V9,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS14,T,V1,V1,V0,V0,3.0893,0.0316,0.0,0.0
F0V1F1V1F5V1LPS3,P,V1,V1,V7,V9,0.0,0.932,4.0,0.0
F0V1F1V1F5V1LPS4,P,V1,V1,V0,V0,0.0,1.0,0.0,4.9636
F0V1F1V1F5V1LPS5,P,V1,V1,V0,V0,0.0,1.0,-0.088,8.0
F0V1F1V1F5V1LPS6,P,V1,V1,V0,V0,0.036,1.0,0.0,7.0
F0V1F1V1F5V1LPS7,P,V1,V1,V9,V0,4.9245,1.0,0.0365,6.0
F0V1F1V1F5V1LPS8,P,V1,V1,V0,V0,-0.0107,1.0,0.0,0.0
F0V1F1V1F5V1LPS9,P,V1,V1,V0,V0,9.0,1.0,-0.0685,6.0
F0V1F1V1F5V1LPS10,P,V1,V1,V0,V0,-0.0634,1.0,0.0,0.0
F0V1F1V1F5V1LPS11,P,V1,V1,V0,V0,0.0107,0.9977,9.0,0.0
F0V1F1V1F5V1LPS12,P,V1,V1,V8,V0,9.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS13,P,V1,V1,V0,V0,0.008,1.0,0.0,8.0
F0V1F1V1F5V1LPS14,P,V1,V1,V0,V0,-0.0811,1.0693,0.0,7.9346
F0V1F1V1F5V2LQS3,Q,V1,V1,V0,V0,-0.0323,2.0,0.0,0.0
F0V1F1V1F5V2LQS4,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS5,Q,V1,V1,V0,V8,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS6,Q,V1,V1,V8,V0,0.0,2.0,0.0747,0.0
F0V1F1V1F5V2LQS7,Q,V1,V1,V0,V0,7.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS8,Q,V1,V1,V0,V8,0.0343,2.0,6.0,4.0
F0V1F1V1F5V2LQS9,Q,V1,V1,V0,V0,5.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS10,Q,V1,V1,V0,V0,0.0,2.0,0.0885,0.0
F0V1F1V1F5V2LQS11,Q,V1,V1,V0,V0,4.9818,2.0,0.0,0.0
F0V1F1V1F5V2LQS12,Q,V1,V1,V0,V6,0.06,1.9521,0.089,6.0
F0V1F1V1F5V2LQS13,Q,V1,V1,V0,V0,0.0,2.0,0.0322,0.0
F0V1F1V1F5V2LQS14,Q,V1,V1,V0,V0,9.0,2.0,9.0,0.0
F0V1F1V1F5V3LRS3,R,V1,V1,V0,V0,0.0,3.0,9.0,0.0
F0V1F1V1F5V3LRS4,R,V1,V1,V0,V5,0.0,3.0,5.0699,0.0
F0V1F1V1F5V3LRS5,R,V1,V1,V0,V0,0.0,3.0,-0.0225,0.0527
F0V1F1V1F5V3LRS6,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS7,R,V1,V1,V0,V0,0.0,3.0,0.0,-0.0194
F0V1F1V1F5V3LRS8,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS9,R,V1,V1,V0,V4,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS10,R,V1,V1,V0,V0,0.0,3.0,-0.0674,0.0
F0V1F1V1F5V3LRS11,R,V1,V1,V0,V0,-0.0798,3.0,7.0,0.0
F0V1F1V1F5V3LRS12,R,V1,V1,V0,V0,0.0,3.0,0.0916,0.0
F0V1F1V1F5V3LRS13,R,V1,V1,V5,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS14,R,V1,V1,V0,V0,0.0,3.0,0.0,-0.0726
F0V1F1V1F6V1LSS3,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS4,S,V1,V1,V0,V0,-0.0899,0.0,1.0,0.0651
F0V1F1V1F6V1LSS5,S,V1,V1,V0,V0,6.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS6,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS7,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS8,S,V1,V1,V0,V0,0.0,0.0,0.9585,0.0155
F0V1F1V1F6V1LSS9,S,V1,V1,V0,V8,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS10,S,V1,V1,V0,V0,0.0,0.0,1.0,-0.0754
F0V1F1V1F6V1LSS11,S,V1,V1,V0,V0,0.0,0.0,1.0,-0.0947
F0V1F1V1F6V1LSS12,S,V1,V1,V8,V0,6.019,4.0,1.0605,-0.0858
F0V1F1V1F6V1LSS13,S,V1,V1,V0,V9,4.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS14,S,V1,V1,V0,V0,0.0589,0.0,1.0078,0.0
F0V1F1V1F6V2LPS3,P,V1,V1,V0,V9,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS4,P,V1,V1,V0,V0,0.0,8.9723,2.0,6.0
F0V1F1V1F6V2LPS5,P,V1,V1,V0,V0,0.0,0.0,2.0,7.0
F0V1F1V1F6V2LPS6,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS7,P,V1,V1,V0,V0,0.0,6.0,2.0,9.0
F0V1F1V1F6V2LPS8,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS9,P,V1,V1,V0,V0,4.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS10,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS11,P,V1,V1,V0,V0,0.0,6.0,2.0,0.0
F0V1F1V1F6V2LPS12,P,V1,V1,V0,V0,0.0,7.0,2.0,5.0
F0V1F1V1F6V2LPS13,P,V1,V1,V0,V0,0.0,-0.0362,2.0,7.0
F0V1F1V1F6V2LPS14,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V3LQS3,Q,V1,V1,V9,V9,0.0,5.9926,3.0,6.0
F0V1F1V1F6V3LQS4,Q,V1,V1,V9,V9,0.0,4.0,3.0,0.0
F0V1F1V1F6V3LQS5,Q,V1,V1,V5,V0,0.0,6.0,3.0,0.0
F0V1F1V1F6V3LQS6,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS7,Q,V1,V1,V0,V7,0.0,4.0,3.0,0.0
F0V1F1V1F6V3LQS8,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS9,Q,V1,V1,V0,V0,0.0,9.0,3.0,4.0087
F0V1F1V1F6V3LQS10,Q,V1,V1,V4,V0,8.0,5.9088,2.9139,0.0
F0V1F1V1F6V3LQS11,Q,V1,V1,V0,V0,9.0,-0.0415,3.0,5.0
F0V1F1V1F6V3LQS12,Q,V1,V1,V0,V0,0.0747,0.062,3.0,7.0
F0V1F1V1F6V3LQS13,Q,V1,V1,V0,V0,0.0,0.0,2.9751,0.0
F0V1F1V1F6V3LQS14,Q,V1,V1,V8,V0,0.0,7.0,3.0,5.0634
F0V1F1V1F7V1LRS3,R,V1,V1,V0,V5,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS4,R,V1,V1,V8,V0,-0.0441,0.0,-0.0841,1.0
F0V1F1V1F7V1LRS5,R,V1,V1,V0,V0,9.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS6,R,V1,V1,V0,V0,0.0,7.0763,0.0,1.0
F0V1F1V1F7V1LRS7,R,V1,V1,V8,V0,4.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS8,R,V1,V1,V0,V0,0.0,0.0,9.0799,1.0
F0V1F1V1F7V1LRS9,R,V1,V1,V5,V0,5.0,0.0,-0.0231,1.0
F0V1F1V1F7V1LRS10,R,V1,V1,V0,V0,0.0,-0.0328,-0.0104,1.0
F0V1F1V1F7V1LRS11,R,V1,V1,V0,V0,0.0,8.9357,4.0,1.0
F0V1F1V1F7V1LRS12,R,V1,V1,V0,V0,0.0,-0.0389,0.0,1.0
F0V1F1V1F7V1LRS13,R,V1,V1,V0,V0,4.0,5.0,0.0,1.0
F0V1F1V1F7V1LRS14,R,V1,V1,V4,V0,0.0,0.0,6.9755,1.0
F0V1F1V1F7V2LPS3,P,V1,V1,V0,V0,0.0,0.0,4.0,2.0
F0V1F1V1F7V2LPS4,P,V1,V1,V0,V0,5.0,8.0,0.0,2.0984
F0V1F1V1F7V2LPS5,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS6,P,V1,V1,V0,V0,0.0,4.0,0.0,2.0
F0V1F1V1F7V2LPS7,P,V1,V1,V8,V8,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS8,P,V1,V1,V0,V0,4.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS9,P,V1,V1,V0,V0,0.0,0.0,0.0192,2.0
F0V1F1V1F7V2LPS10,P,V1,V1,V4,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS11,P,V1,V1,V7,V4,0.0,-0.0948,0.0,2.0
F0V1F1V1F7V2LPS12,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS13,P,V1,V1,V0,V0,0.0579,0.0,7.0,1.9151
F0V1F1V1F7V2LPS14,P,V1,V1,V0,V0,0.085,8.0,0.0,2.0987
F0V1F1V1F7V3LQS3,Q,V1,V1,V6,V0,0.0,0.0,0.0,3.088
F0V1F1V1F7V3LQS4,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS5,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS6,Q,V1,V1,V0,V0,0.0,-0.0242,0.0432,3.0
F0V1F1V1F7V3LQS7,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS8,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS9,Q,V1,V1,V6,V0,0.0,0.0,7.0,3.0396
F0V1F1V1F7V3LQS10,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS11,Q,V1,V1,V0,V0,6.0,0.0,6.0318,3.0
F0V1F1V1F7V3LQS12,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS13,Q,V1,V1,V6,V0,-0.0602,0.0,6.0,3.0
F0V1F1V1F7V3LQS14,Q,V1,V1,V0,V0,5.0,0.0,0.0,3.0
F0V1F1V2LPS3,P,V1,V2,V0,V0,9.0,-0.0716,-0.0461,0.0
F0V1F1V2LPS4,P,V1,V2,V0,V0,0.0,0.0788,0.0,-0.0202
F0V1F1V2LPS5,P,V1,V2,V0,V0,8.9403,-0.0968,5.0,0.0
F0V1F1V2LPS6,P,V1,V2,V0,V0,0.0,3.9629,0.0,0.0
F0V1F1V2LPS7,P,V1,V2,V7,V0,9.0,0.0,0.0714,0.0
F0V1F1V2LPS8,P,V1,V2,V0,V0,0.0,9.0,0.0,0.0
F0V1F1V2LPS9,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS10,P,V1,V2,V8,V0,0.0,6.0,9.0,0.0
F0V1F1V2LPS11,P,V1,V2,V0,V0,0.0,0.062,4.0,5.0
F0V1F1V2LPS12,P,V1,V2,V0,V0,0.0,0.0,0.0,8.0
F0V1F1V2LPS13,P,V1,V2,V0,V0,0.0,5.0,0.0,0.0
F0V1F1V2LPS14,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS3,V,V1,V2,V1,V0,0.065,0.0,0.0,0.0
F0V1F1V2F2V1LVS4,V,V1,V2,V1,V8,0.0,0.0,9.0,0.0
F0V1F1V2F2V1LVS5,V,V1,V2,V1,V7,7.0,9.0,0.0,6.9956
F0V1F1V2F2V1LVS6,V,V1,V2,V1,V0,0.0,0.0,4.0,0.0
F0V1F1V2F2V1LVS7,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS8,V,V1,V2,V1,V0,5.0,0.0,0.0,8.0
F0V1F1V2F2V1LVS9,V,V1,V2,V1,V0,6.04,0.0285,0.0,7.0
F0V1F1V2F2V1LVS10,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS11,V,V1,V2,V1,V0,-0.0788,6.0,-0.0005,0.0
F0V1F1V2F2V1LVS12,V,V1,V2,V1,V4,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS13,V,V1,V2,V1,V0,-0.0435,8.0,0.0,0.0
F0V1F1V2F2V1LVS14,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS3,P,V1,V2,V2,V4,0.0,0.095,-0.0378,0.0
F0V1F1V2F2V2LPS4,P,V1,V2,V2,V0,0.0,0.0474,8.0,7.9662
F0V1F1V2F2V2LPS5,P,V1,V2,V2,V5,5.0,0.0,-0.0245,0.0
F0V1F1V2F2V2LPS6,P,V1,V2,V2,V0,0.0367,0.0,9.0,-0.0882
F0V1F1V2F2V2LPS7,P,V1,V2,V2,V9,0.0,0.0,0.0,4.0
F0V1F1V2F2V2LPS8,P,V1,V2,V2,V5,0.0657,0.0,0.0858,0.0
F0V1F1V2F2V2LPS9,P,V1,V2,V2,V0,0.0,-0.0187,0.0,8.0
F0V1F1V2F2V2LPS10,P,V1,V2,V2,V0,4.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS11,P,V1,V2,V2,V4,0.0597,0.0,0.0221,0.0
F0V1F1V2F2V2LPS12,P,V1,V2,V2,V8,7.0,0.0,7.9119,0.0
F0V1F1V2F2V2LPS13,P,V1,V2,V2,V0,0.0,0.0,-0.046,0.0
F0V1F1V2F2V2LPS14,P,V1,V2,V2,V0,9.0,0.0,0.0,0.018
F0V1F1V2F2V3LQS3,Q,V1,V2,V3,V6,0.0,0.0849,0.0,9.0
F0V1F1V2F2V3LQS4,Q,V1,V2,V3,V0,0.0,8.0,-0.0759,9.0
F0V1F1V2F2V3LQS5,Q,V1,V2,V3,V0,0.0,5.0,0.0,4.0
F0V1F1V2F2V3LQS6,Q,V1,V2,V3,V5,0.0,0.0,0.0,9.0
F0V1F1V2F2V3LQS7,Q,V1,V2,V3,V0,6.0,0.0,0.0496,0.0
F0V1F1V2F2V3LQS8,Q,V1,V2,V3,V0,0.0,0.0,0.0335,5.0
F0V1F1V2F2V3LQS9,Q,V1,V2,V3,V8,8.0,6.0,3.924,0.0
F0V1F1V2F2V3LQS10,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS11,Q,V1,V2,V3,V0,0.0,-0.0496,0.0,0.0
F0V1F1V2F2V3LQS12,Q,V1,V2,V3,V9,0.0,0.0,0.0,-0.0428
F0V1F1V2F2V3LQS13,Q,V1,V2,V3,V6,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS14,Q,V1,V2,V3,V0,0.0,0.0,0.0153,8.0
F0V1F1V2F3V1LRS3,R,V1,V2,V0,V1,0.0,0.0,-0.0703,0.0
F0V1F1V2F3V1LRS4,R,V1,V2,V0,V1,8.0,5.0,0.0,7.0
F0V1F1V2F3V1LRS5,R,V1,V2,V0,V1,0.0,0.0435,0.0,6.0
F0V1F1V2F3V1LRS6,R,V1,V2,V0,V1,0.0,0.0,0.0,-0.0965
F0V1F1V2F3V1LRS7,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
