sample,label,F0,F1,F2,F3,F4,F5,F6,F7
F0V1F1V1F4V1LRS3,R,V1,V1,V0,V0,1.0612,0.0,0.0,0.0
F0V1F1V1F4V1LRS4,R,V1,V1,V0,V0,1.0,0.0,0.0,0.0
F0V1F1V1F4V1LRS5,R,V1,V1,V9,V0,1.0,0.0,8.0,0.0
F0V1F1V1F4V1LRS6,R,V1,V1,V0,V0,1.0,0.0,0.0,0.0
F0V1F1V1F4V1LRS7,R,V1,V1,V8,V0,1.0399,0.0,0.0,0.0
F0V1F1V1F4V1LRS8,R,V1,V1,V0,V0,0.974,0.0,0.0,0.0
F0V1F1V1F4V1LRS9,R,V1,V1,V0,V0,1.0,0.0,0.0,9.0
F0V1F1V1F4V1LRS10,R,V1,V1,V0,V0,1.0,7.0,-0.037,0.0
F0V1F1V1F4V1LRS11,R,V1,V1,V0,V0,1.0,0.0,0.0,0.0
F0V1F1V1F4V1LRS12,R,V1,V1,V0,V0,1.0,0.0124,0.0,7.0
F0V1F1V1F4V1LRS13,R,V1,V1,V0,V0,0.9685,-0.062,-0.0666,0.0
F0V1F1V1F4V1LRS14,R,V1,V1,V5,V0,1.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS3,S,V1,V1,V0,V0,2.0,0.0,5.0,0.0
F0V1F1V1F4V2LSS4,S,V1,V1,V8,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS5,S,V1,V1,V0,V0,2.0,5.0,0.0,6.0
F0V1F1V1F4V2LSS6,S,V1,V1,V0,V0,2.0,0.0,0.0,-0.0179
F0V1F1V1F4V2LSS7,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS8,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS9,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS10,S,V1,V1,V0,V0,2.0079,0.0,8.0,0.0
F0V1F1V1F4V2LSS11,S,V1,V1,V0,V0,2.0,0.0,6.0,0.0
F0V1F1V1F4V2LSS12,S,V1,V1,V9,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS13,S,V1,V1,V0,V6,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS14,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS3,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS4,T,V1,V1,V0,V0,3.0,4.0,0.0,0.0
F0V1F1V1F4V3LTS5,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS6,T,V1,V1,V0,V0,3.0,-0.0612,0.0,0.0
F0V1F1V1F4V3LTS7,T,V1,V1,V0,V0,2.9549,0.0,0.0,0.0
F0V1F1V1F4V3LTS8,T,V1,V1,V9,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS9,T,V1,V1,V0,V9,3.0,0.0,0.0,8.0
F0V1F1V1F4V3LTS10,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS11,T,V1,V1,V0,V0,3.0,0.0,0.0461,0.0
F0V1F1V1F4V3LTS12,T,V1,V1,V6,V0,3.0,0.0,0.0,6.0
F0V1F1V1F4V3LTS13,T,V1,V1,V0,V0,3.0,0.0,0.0,-0.0625
F0V1F1V1F4V3LTS14,T,V1,V1,V0,V0,3.0,0.0,0.0,7.0
F0V1F1V1F5V1LPS3,P,V1,V1,V0,V0,0.0,1.0,0.0,8.0
F0V1F1V1F5V1LPS4,P,V1,V1,V0,V0,0.0,1.0,4.0,0.0
F0V1F1V1F5V1LPS5,P,V1,V1,V6,V0,-0.0068,1.0,0.0,0.0
F0V1F1V1F5V1LPS6,P,V1,V1,V9,V0,0.0,1.0,6.0,0.0
F0V1F1V1F5V1LPS7,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS8,P,V1,V1,V6,V0,0.0,1.0,-0.0308,0.0
F0V1F1V1F5V1LPS9,P,V1,V1,V0,V0,-0.0545,1.0,-0.0157,7.0
F0V1F1V1F5V1LPS10,P,V1,V1,V0,V7,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS11,P,V1,V1,V0,V8,0.0,0.9529,0.0,0.0
F0V1F1V1F5V1LPS12,P,V1,V1,V0,V0,0.0,1.0,0.0339,0.0
F0V1F1V1F5V1LPS13,P,V1,V1,V0,V0,-0.0339,1.0,5.0,0.0
F0V1F1V1F5V1LPS14,P,V1,V1,V7,V5,0.0,1.0,4.0,-0.0606
F0V1F1V1F5V2LQS3,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS4,Q,V1,V1,V9,V0,0.0,1.9297,4.9376,0.0
F0V1F1V1F5V2LQS5,Q,V1,V1,V0,V0,0.0,2.0,7.0,0.0
F0V1F1V1F5V2LQS6,Q,V1,V1,V0,V7,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS7,Q,V1,V1,V8,V9,6.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS8,Q,V1,V1,V4,V0,8.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS9,Q,V1,V1,V0,V0,0.0,2.0,-0.0702,0.0
F0V1F1V1F5V2LQS10,Q,V1,V1,V5,V0,0.0,2.0,8.0,0.0
F0V1F1V1F5V2LQS11,Q,V1,V1,V0,V0,0.0,2.0059,0.0,0.0
F0V1F1V1F5V2LQS12,Q,V1,V1,V0,V0,0.0,2.0,8.0,0.0
F0V1F1V1F5V2LQS13,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS14,Q,V1,V1,V0,V4,0.0,2.0,-0.0542,0.0
F0V1F1V1F5V3LRS3,R,V1,V1,V0,V0,0.0161,3.0,0.0,-0.0115
F0V1F1V1F5V3LRS4,R,V1,V1,V0,V0,0.0,3.0,0.0,9.0
F0V1F1V1F5V3LRS5,R,V1,V1,V0,V0,7.0,3.0,0.0209,0.0
F0V1F1V1F5V3LRS6,R,V1,V1,V0,V0,0.0518,2.9743,0.0,0.0
F0V1F1V1F5V3LRS7,R,V1,V1,V6,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS8,R,V1,V1,V0,V0,7.0,3.0,0.0,-0.0702
F0V1F1V1F5V3LRS9,R,V1,V1,V0,V0,0.0,2.9812,0.0,0.0
F0V1F1V1F5V3LRS10,R,V1,V1,V7,V4,0.0,3.0,0.0,0.0259
F0V1F1V1F5V3LRS11,R,V1,V1,V0,V0,6.9292,3.0,0.0,9.009
F0V1F1V1F5V3LRS12,R,V1,V1,V0,V4,0.0702,3.0029,0.0,0.0
F0V1F1V1F5V3LRS13,R,V1,V1,V0,V9,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS14,R,V1,V1,V0,V0,0.0,3.0,7.9536,0.0703
F0V1F1V1F6V1LSS3,S,V1,V1,V0,V0,0.0221,0.0,0.9303,0.0
F0V1F1V1F6V1LSS4,S,V1,V1,V0,V0,6.9861,0.0,1.0,5.0
F0V1F1V1F6V1LSS5,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS6,S,V1,V1,V0,V0,4.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS7,S,V1,V1,V0,V0,7.0,9.0,1.0,0.0
F0V1F1V1F6V1LSS8,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS9,S,V1,V1,V0,V0,0.0,8.0,1.0,0.0687
F0V1F1V1F6V1LSS10,S,V1,V1,V0,V0,0.0505,0.0,1.0416,0.0
F0V1F1V1F6V1LSS11,S,V1,V1,V0,V0,8.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS12,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS13,S,V1,V1,V0,V0,0.0,0.0346,1.0,0.0
F0V1F1V1F6V1LSS14,S,V1,V1,V0,V5,0.0,8.0,1.0473,0.0
F0V1F1V1F6V2LPS3,P,V1,V1,V0,V0,7.0,7.0718,2.0,0.0
F0V1F1V1F6V2LPS4,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0557
F0V1F1V1F6V2LPS5,P,V1,V1,V0,V9,0.0,0.0,1.9574,0.0
F0V1F1V1F6V2LPS6,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS7,P,V1,V1,V0,V6,5.0,0.0735,2.0,0.0
F0V1F1V1F6V2LPS8,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS9,P,V1,V1,V0,V0,8.0,0.0,2.0281,5.0
F0V1F1V1F6V2LPS10,P,V1,V1,V0,V0,0.0,0.0,2.0,6.0
F0V1F1V1F6V2LPS11,P,V1,V1,V9,V0,5.0,5.0,2.0,0.0
F0V1F1V1F6V2LPS12,P,V1,V1,V0,V8,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS13,P,V1,V1,V0,V0,-0.0388,6.0,2.0,0.0
F0V1F1V1F6V2LPS14,P,V1,V1,V0,V0,0.0,0.009,2.0,8.0
F0V1F1V1F6V3LQS3,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS4,Q,V1,V1,V0,V0,0.0,5.9911,3.0,0.0
F0V1F1V1F6V3LQS5,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS6,Q,V1,V1,V0,V0,0.0,-0.01,3.0467,0.0
F0V1F1V1F6V3LQS7,Q,V1,V1,V0,V0,0.0,-0.0603,3.0,7.0
F0V1F1V1F6V3LQS8,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS9,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS10,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS11,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS12,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS13,Q,V1,V1,V4,V0,4.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS14,Q,V1,V1,V0,V0,9.0,0.0579,2.9381,0.0612
F0V1F1V1F7V1LRS3,R,V1,V1,V6,V0,0.0,-0.0395,0.0,1.0
F0V1F1V1F7V1LRS4,R,V1,V1,V0,V0,8.0,8.0366,0.0,1.0
F0V1F1V1F7V1LRS5,R,V1,V1,V0,V0,0.0,0.0167,0.0,1.0
F0V1F1V1F7V1LRS6,R,V1,V1,V0,V6,9.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS7,R,V1,V1,V0,V0,0.0206,0.0,5.0,1.0
F0V1F1V1F7V1LRS8,R,V1,V1,V7,V6,0.0,0.0,4.0,1.0736
F0V1F1V1F7V1LRS9,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS10,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS11,R,V1,V1,V0,V0,7.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS12,R,V1,V1,V0,V4,-0.0635,0.0,0.0,0.9387
F0V1F1V1F7V1LRS13,R,V1,V1,V0,V0,0.0,-0.0336,0.0,1.0
F0V1F1V1F7V1LRS14,R,V1,V1,V0,V0,0.0,7.0,0.0,1.0
F0V1F1V1F7V2LPS3,P,V1,V1,V0,V0,5.0,-0.0069,6.9726,2.0
F0V1F1V1F7V2LPS4,P,V1,V1,V0,V0,0.0,7.0,0.0,2.0
F0V1F1V1F7V2LPS5,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS6,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS7,P,V1,V1,V0,V0,0.0,0.0,-0.0621,2.0
F0V1F1V1F7V2LPS8,P,V1,V1,V0,V6,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS9,P,V1,V1,V0,V0,0.0,0.0,8.0,2.0
F0V1F1V1F7V2LPS10,P,V1,V1,V4,V0,0.0,6.0,0.0,2.0
F0V1F1V1F7V2LPS11,P,V1,V1,V0,V0,0.0,0.0,7.0,2.0
F0V1F1V1F7V2LPS12,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS13,P,V1,V1,V6,V0,0.0,7.0,8.0,2.0
F0V1F1V1F7V2LPS14,P,V1,V1,V0,V0,0.0,0.0,6.0,2.0
F0V1F1V1F7V3LQS3,Q,V1,V1,V0,V0,0.0,9.0,0.0,3.0
F0V1F1V1F7V3LQS4,Q,V1,V1,V0,V0,0.0,-0.0135,0.0,3.0
F0V1F1V1F7V3LQS5,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS6,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS7,Q,V1,V1,V7,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS8,Q,V1,V1,V9,V0,0.0,0.0,5.0,3.0
F0V1F1V1F7V3LQS9,Q,V1,V1,V0,V7,0.0,5.0,0.0,3.0
F0V1F1V1F7V3LQS10,Q,V1,V1,V0,V0,0.0164,-0.0432,-0.0403,3.0
F0V1F1V1F7V3LQS11,Q,V1,V1,V8,V0,0.0092,0.0,0.0,3.0
F0V1F1V1F7V3LQS12,Q,V1,V1,V0,V0,0.0,7.0,0.0,3.0
F0V1F1V1F7V3LQS13,Q,V1,V1,V0,V0,-0.0552,0.0,0.0,3.0
F0V1F1V1F7V3LQS14,Q,V1,V1,V7,V0,-0.0155,5.0,0.0,3.0
F0V1F1V2LPS3,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS4,P,V1,V2,V0,V0,0.0,0.0,0.0,8.0
F0V1F1V2LPS5,P,V1,V2,V0,V0,0.0,0.0,0.0396,0.0
F0V1F1V2LPS6,P,V1,V2,V0,V0,0.0,7.0,6.0,0.0
F0V1F1V2LPS7,P,V1,V2,V0,V9,-0.0359,-0.0067,9.0,0.0
F0V1F1V2LPS8,P,V1,V2,V0,V0,4.0,0.0,-0.0343,0.0
F0V1F1V2LPS9,P,V1,V2,V9,V0,0.0,0.0041,7.0,0.0
F0V1F1V2LPS10,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS11,P,V1,V2,V0,V9,0.0,0.0,0.0,8.0
F0V1F1V2LPS12,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS13,P,V1,V2,V5,V0,0.0,-0.0035,0.0,0.0
F0V1F1V2LPS14,P,V1,V2,V0,V0,5.0,0.0,7.0,0.0
F0V1F1V2F2V1LVS3,V,V1,V2,V1,V0,0.0,0.0,0.0,-0.071
F0V1F1V2F2V1LVS4,V,V1,V2,V1,V0,-0.0522,0.0,0.0363,0.0
F0V1F1V2F2V1LVS5,V,V1,V2,V1,V0,9.0,0.0,8.0,0.0
F0V1F1V2F2V1LVS6,V,V1,V2,V1,V0,0.0,8.0,0.0,-0.072
F0V1F1V2F2V1LVS7,V,V1,V2,V1,V7,0.0217,-0.0697,0.0,0.0
F0V1F1V2F2V1LVS8,V,V1,V2,V1,V8,0.0,-0.0322,0.0,0.0
F0V1F1V2F2V1LVS9,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS10,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS11,V,V1,V2,V1,V0,0.0,-0.06,0.0,0.0
F0V1F1V2F2V1LVS12,V,V1,V2,V1,V0,0.0,7.0,0.0,0.0
F0V1F1V2F2V1LVS13,V,V1,V2,V1,V0,6.0,0.0,0.0,0.0013
F0V1F1V2F2V1LVS14,V,V1,V2,V1,V0,0.0595,0.0344,0.0,0.0
F0V1F1V2F2V2LPS3,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS4,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS5,P,V1,V2,V2,V0,0.0,6.0,0.0,0.0659
F0V1F1V2F2V2LPS6,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0651
F0V1F1V2F2V2LPS7,P,V1,V2,V2,V0,0.0,0.0,-0.0232,0.0
F0V1F1V2F2V2LPS8,P,V1,V2,V2,V5,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS9,P,V1,V2,V2,V0,0.0,0.0,6.0,0.0497
F0V1F1V2F2V2LPS10,P,V1,V2,V2,V4,0.0,0.0,0.0,-0.0617
F0V1F1V2F2V2LPS11,P,V1,V2,V2,V4,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS12,P,V1,V2,V2,V0,0.0,0.0,0.0,5.0709
F0V1F1V2F2V2LPS13,P,V1,V2,V2,V0,0.0,0.0,0.0,0.052
F0V1F1V2F2V2LPS14,P,V1,V2,V2,V0,0.0,0.0,0.0594,0.0
F0V1F1V2F2V3LQS3,Q,V1,V2,V3,V4,0.0,-0.0209,0.0,0.0
F0V1F1V2F2V3LQS4,Q,V1,V2,V3,V5,0.0,-0.0121,0.0,0.0
F0V1F1V2F2V3LQS5,Q,V1,V2,V3,V0,9.0,5.0,0.0,0.0
F0V1F1V2F2V3LQS6,Q,V1,V2,V3,V0,0.0,0.0403,0.0,0.0
F0V1F1V2F2V3LQS7,Q,V1,V2,V3,V0,0.0,5.0034,0.0,0.0
F0V1F1V2F2V3LQS8,Q,V1,V2,V3,V0,0.0,0.0,4.0,0.0
F0V1F1V2F2V3LQS9,Q,V1,V2,V3,V0,0.0512,0.0,0.0,0.0
F0V1F1V2F2V3LQS10,Q,V1,V2,V3,V0,0.0,9.0,5.0,4.0
F0V1F1V2F2V3LQS11,Q,V1,V2,V3,V0,0.0,8.0,0.0,0.0
F0V1F1V2F2V3LQS12,Q,V1,V2,V3,V9,0.0,0.0,7.0,6.0
F0V1F1V2F2V3LQS13,Q,V1,V2,V3,V0,0.0,5.0431,0.0,5.9357
F0V1F1V2F2V3LQS14,Q,V1,V2,V3,V0,0.0,0.0,0.0,-0.0741
F0V1F1V2F3V1LRS3,R,V1,V2,V0,V1,0.0,0.0,6.0,0.0
F0V1F1V2F3V1LRS4,R,V1,V2,V0,V1,0.0,0.0,5.0,0.0
F0V1F1V2F3V1LRS5,R,V1,V2,V0,V1,4.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS6,R,V1,V2,V0,V1,0.0,9.0,0.0257,0.0
F0V1F1V2F3V1LRS7,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS8,R,V1,V2,V0,V1,-0.0685,0.0,9.0,0.0
