sample,label,F0,F1,F2,F3,F4,F5,F6,F7
F0V1F1V1F3V2LPS14,P,V1,V1,V0,V2,0.0,0.0,3.9197,9.0
F0V1F1V1F3V3LQS3,Q,V1,V1,V0,V3,0.0,8.0,0.0,0.1096
F0V1F1V1F3V3LQS4,Q,V1,V1,V0,V3,5.0,0.0,0.0,0.0
F0V1F1V1F3V3LQS5,Q,V1,V1,V0,V3,0.0,0.0,0.0,0.0037
F0V1F1V1F3V3LQS6,Q,V1,V1,V0,V3,4.0,7.0,8.082,0.0
F0V1F1V1F3V3LQS7,Q,V1,V1,V9,V3,5.0473,4.0,0.0,0.0
F0V1F1V1F3V3LQS8,Q,V1,V1,V5,V3,0.0,0.0478,5.9444,0.0
F0V1F1V1F3V3LQS9,Q,V1,V1,V5,V3,0.0,0.0,0.0,6.0538
F0V1F1V1F3V3LQS10,Q,V1,V1,V0,V3,7.0,0.0,0.0,0.0
F0V1F1V1F3V3LQS11,Q,V1,V1,V6,V3,0.0,0.0,0.0,-0.0177
F0V1F1V1F3V3LQS12,Q,V1,V1,V0,V3,0.0615,0.0,6.8756,0.0
F0V1F1V1F3V3LQS13,Q,V1,V1,V6,V3,0.0,6.0,0.0,0.0
F0V1F1V1F3V3LQS14,Q,V1,V1,V0,V3,0.0,0.0,6.0,0.0
F0V1F1V1F4V1LRS3,R,V1,V1,V0,V0,1.0,0.0,0.0,7.0
F0V1F1V1F4V1LRS4,R,V1,V1,V0,V0,1.0,4.0,0.0,-0.0286
F0V1F1V1F4V1LRS5,R,V1,V1,V0,V0,1.0,6.0,8.0,0.0
F0V1F1V1F4V1LRS6,R,V1,V1,V0,V5,1.0,7.0,0.0,0.0
F0V1F1V1F4V1LRS7,R,V1,V1,V0,V0,1.0,8.0,0.0,0.0
F0V1F1V1F4V1LRS8,R,V1,V1,V0,V0,1.0,0.0,0.0,7.0
F0V1F1V1F4V1LRS9,R,V1,V1,V0,V4,0.9146,0.0,0.0,6.0
F0V1F1V1F4V1LRS10,R,V1,V1,V0,V0,1.0,6.0,-0.0028,0.0
F0V1F1V1F4V1LRS11,R,V1,V1,V0,V6,1.0,7.0,0.0,-0.1049
F0V1F1V1F4V1LRS12,R,V1,V1,V0,V0,1.0,0.0,0.0306,0.0
F0V1F1V1F4V1LRS13,R,V1,V1,V0,V8,1.0451,8.0,0.0,0.0
F0V1F1V1F4V1LRS14,R,V1,V1,V0,V0,1.0,0.0,4.0,0.0
F0V1F1V1F4V2LSS3,S,V1,V1,V7,V0,2.0,0.0,6.0662,0.0
F0V1F1V1F4V2LSS4,S,V1,V1,V0,V0,2.0802,0.0,-0.017,0.0
F0V1F1V1F4V2LSS5,S,V1,V1,V0,V5,2.0,4.0,5.0,4.0
F0V1F1V1F4V2LSS6,S,V1,V1,V0,V8,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS7,S,V1,V1,V0,V0,2.0,6.0,0.074,0.0
F0V1F1V1F4V2LSS8,S,V1,V1,V0,V0,2.0,0.0519,-0.1178,0.0
F0V1F1V1F4V2LSS9,S,V1,V1,V6,V0,2.0,-0.0695,7.0,6.1146
F0V1F1V1F4V2LSS10,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS11,S,V1,V1,V0,V0,2.0,0.1239,6.0,0.0
F0V1F1V1F4V2LSS12,S,V1,V1,V0,V8,2.0,0.0,0.0,8.0
F0V1F1V1F4V2LSS13,S,V1,V1,V0,V0,2.0,0.0,0.0,0.013
F0V1F1V1F4V2LSS14,S,V1,V1,V0,V0,2.0,8.0372,0.0,0.0
F0V1F1V1F4V3LTS3,T,V1,V1,V9,V0,2.9806,0.0529,-0.1097,0.0368
F0V1F1V1F4V3LTS4,T,V1,V1,V0,V0,3.0,0.0036,0.0,0.0
F0V1F1V1F4V3LTS5,T,V1,V1,V0,V0,3.0,7.0,0.0,0.0587
F0V1F1V1F4V3LTS6,T,V1,V1,V9,V4,3.0474,0.0,0.0274,8.919
F0V1F1V1F4V3LTS7,T,V1,V1,V4,V6,3.0,5.8947,9.0,0.0
F0V1F1V1F4V3LTS8,T,V1,V1,V0,V0,3.0,5.926,0.0,0.0
F0V1F1V1F4V3LTS9,T,V1,V1,V7,V0,2.9112,-0.0359,-0.0785,0.0
F0V1F1V1F4V3LTS10,T,V1,V1,V0,V8,3.0,-0.1114,8.0,8.0
F0V1F1V1F4V3LTS11,T,V1,V1,V7,V9,3.0,0.0,6.0,6.9792
F0V1F1V1F4V3LTS12,T,V1,V1,V0,V0,3.0,0.0,0.0,0.1104
F0V1F1V1F4V3LTS13,T,V1,V1,V0,V0,3.0,0.0,0.0,6.0
F0V1F1V1F4V3LTS14,T,V1,V1,V0,V4,3.0,0.0,0.0,0.0
F0V1F1V1F5V1LPS3,P,V1,V1,V4,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS4,P,V1,V1,V8,V0,-0.0425,1.0,5.0,-0.0576
F0V1F1V1F5V1LPS5,P,V1,V1,V0,V0,0.0,1.0,0.0,8.102
F0V1F1V1F5V1LPS6,P,V1,V1,V0,V0,0.0,1.0,-0.093,0.0
F0V1F1V1F5V1LPS7,P,V1,V1,V9,V0,0.0,1.0665,8.0,0.0
F0V1F1V1F5V1LPS8,P,V1,V1,V9,V0,-0.1153,1.0,4.0295,5.9993
F0V1F1V1F5V1LPS9,P,V1,V1,V0,V8,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS10,P,V1,V1,V5,V0,0.0,1.0,-0.1206,0.0
F0V1F1V1F5V1LPS11,P,V1,V1,V0,V0,0.0,1.0,0.0127,0.0
F0V1F1V1F5V1LPS12,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS13,P,V1,V1,V9,V0,4.0,1.0,0.0,0.0506
F0V1F1V1F5V1LPS14,P,V1,V1,V0,V0,0.0,0.9051,0.0,0.0
F0V1F1V1F5V2LQS3,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS4,Q,V1,V1,V0,V0,8.0,2.0,0.0629,-0.0371
F0V1F1V1F5V2LQS5,Q,V1,V1,V9,V5,0.0,2.0,-0.0084,0.0
F0V1F1V1F5V2LQS6,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS7,Q,V1,V1,V0,V4,0.0848,2.0256,0.0,-0.022
F0V1F1V1F5V2LQS8,Q,V1,V1,V0,V9,6.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS9,Q,V1,V1,V9,V7,8.9118,2.0,0.0,0.0
F0V1F1V1F5V2LQS10,Q,V1,V1,V0,V9,0.0,2.0,0.0,-0.1023
F0V1F1V1F5V2LQS11,Q,V1,V1,V0,V0,0.0543,1.954,0.0,0.0
F0V1F1V1F5V2LQS12,Q,V1,V1,V0,V0,0.0,2.0701,-0.0042,0.0
F0V1F1V1F5V2LQS13,Q,V1,V1,V7,V0,-0.112,2.0,0.0,0.0
F0V1F1V1F5V2LQS14,Q,V1,V1,V7,V0,5.0,2.0,0.0,0.0
F0V1F1V1F5V3LRS3,R,V1,V1,V0,V0,0.0,3.0,-0.0036,0.0
F0V1F1V1F5V3LRS4,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS5,R,V1,V1,V0,V0,-0.0842,3.0,-0.0808,0.0767
F0V1F1V1F5V3LRS6,R,V1,V1,V4,V0,0.0,3.0,0.0,4.0
F0V1F1V1F5V3LRS7,R,V1,V1,V0,V0,6.0,3.0,-0.1107,0.0
F0V1F1V1F5V3LRS8,R,V1,V1,V0,V0,0.0,3.0,0.1182,0.0
F0V1F1V1F5V3LRS9,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0629
F0V1F1V1F5V3LRS10,R,V1,V1,V4,V0,0.0,3.0764,7.0,0.0
F0V1F1V1F5V3LRS11,R,V1,V1,V0,V0,-0.0322,3.0,0.0,0.0
F0V1F1V1F5V3LRS12,R,V1,V1,V0,V0,4.0,3.0,-0.0294,0.0
F0V1F1V1F5V3LRS13,R,V1,V1,V0,V0,0.0,2.9113,0.0,0.0
F0V1F1V1F5V3LRS14,R,V1,V1,V4,V0,0.0,3.0,-0.0863,-0.1092
F0V1F1V1F6V1LSS3,S,V1,V1,V0,V0,5.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS4,S,V1,V1,V0,V0,0.0,4.0,0.9749,0.0
F0V1F1V1F6V1LSS5,S,V1,V1,V6,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS6,S,V1,V1,V0,V0,-0.0272,5.0,1.0,0.0
F0V1F1V1F6V1LSS7,S,V1,V1,V7,V4,0.0825,4.0,1.0,0.0
F0V1F1V1F6V1LSS8,S,V1,V1,V8,V0,0.0,0.0,1.0,8.9611
F0V1F1V1F6V1LSS9,S,V1,V1,V0,V5,0.0,7.0134,1.0525,8.0
F0V1F1V1F6V1LSS10,S,V1,V1,V0,V6,0.0,5.0,1.0709,0.0
F0V1F1V1F6V1LSS11,S,V1,V1,V0,V0,5.0,0.0,1.0,5.0
F0V1F1V1F6V1LSS12,S,V1,V1,V0,V0,0.1119,7.0,1.0,0.0
F0V1F1V1F6V1LSS13,S,V1,V1,V0,V0,0.0,9.1137,1.0,6.8965
F0V1F1V1F6V1LSS14,S,V1,V1,V0,V0,0.0,8.0,1.0,0.0
F0V1F1V1F6V2LPS3,P,V1,V1,V0,V0,0.0,0.0942,2.0,-0.0302
F0V1F1V1F6V2LPS4,P,V1,V1,V0,V0,0.0,0.0,2.0,-0.065
F0V1F1V1F6V2LPS5,P,V1,V1,V0,V4,7.0,-0.1026,2.0,8.0
F0V1F1V1F6V2LPS6,P,V1,V1,V0,V0,0.0,0.0215,2.0,9.0
F0V1F1V1F6V2LPS7,P,V1,V1,V0,V4,7.0,5.0,2.0,0.0
F0V1F1V1F6V2LPS8,P,V1,V1,V0,V7,-0.0786,0.0,2.0,0.0985
F0V1F1V1F6V2LPS9,P,V1,V1,V0,V0,0.0,0.0,2.0394,7.0
F0V1F1V1F6V2LPS10,P,V1,V1,V0,V0,0.0,0.0,2.0,-0.0885
F0V1F1V1F6V2LPS11,P,V1,V1,V0,V0,-0.0577,8.0,2.0,0.019
F0V1F1V1F6V2LPS12,P,V1,V1,V0,V0,9.0117,0.0,2.0,6.0
F0V1F1V1F6V2LPS13,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS14,P,V1,V1,V0,V0,-0.0266,0.0,2.0,0.0
F0V1F1V1F6V3LQS3,Q,V1,V1,V9,V0,4.0,0.0,3.0,9.0
F0V1F1V1F6V3LQS4,Q,V1,V1,V7,V0,0.0887,0.0,3.0903,-0.0107
F0V1F1V1F6V3LQS5,Q,V1,V1,V0,V0,0.0,7.0749,3.1123,0.0
F0V1F1V1F6V3LQS6,Q,V1,V1,V0,V0,0.0,5.0,3.0374,0.0
F0V1F1V1F6V3LQS7,Q,V1,V1,V0,V0,0.0,9.0,2.9658,0.0
F0V1F1V1F6V3LQS8,Q,V1,V1,V6,V0,8.0,0.0,3.0044,0.0
F0V1F1V1F6V3LQS9,Q,V1,V1,V5,V0,7.0,0.1002,3.0,0.0
F0V1F1V1F6V3LQS10,Q,V1,V1,V0,V0,0.0,0.0,3.0372,0.0
F0V1F1V1F6V3LQS11,Q,V1,V1,V0,V0,6.9564,9.0,3.0,5.0
F0V1F1V1F6V3LQS12,Q,V1,V1,V0,V0,0.0227,7.0,3.0,0.1186
F0V1F1V1F6V3LQS13,Q,V1,V1,V0,V0,0.0,9.0187,2.9661,4.0
F0V1F1V1F6V3LQS14,Q,V1,V1,V0,V4,0.0,-0.0523,3.0,0.1037
F0V1F1V1F7V1LRS3,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS4,R,V1,V1,V0,V0,0.0,5.8902,-0.0353,1.0
F0V1F1V1F7V1LRS5,R,V1,V1,V4,V9,0.0086,0.0,-0.0309,1.0
F0V1F1V1F7V1LRS6,R,V1,V1,V0,V0,0.0,4.0005,7.9654,1.0
F0V1F1V1F7V1LRS7,R,V1,V1,V0,V0,-0.1044,0.0,8.0,0.9286
F0V1F1V1F7V1LRS8,R,V1,V1,V0,V9,9.0,0.0,0.0,0.9392
F0V1F1V1F7V1LRS9,R,V1,V1,V0,V4,0.0,6.0,4.0,1.0
F0V1F1V1F7V1LRS10,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS11,R,V1,V1,V8,V0,0.0,0.0,8.8972,1.0
F0V1F1V1F7V1LRS12,R,V1,V1,V0,V0,-0.0638,0.0,9.0,1.0606
F0V1F1V1F7V1LRS13,R,V1,V1,V0,V0,4.0,0.0,-0.0224,0.9875
F0V1F1V1F7V1LRS14,R,V1,V1,V9,V0,8.0,-0.0611,0.0,0.9663
F0V1F1V1F7V2LPS3,P,V1,V1,V0,V6,4.9178,0.0,6.0,1.9487
F0V1F1V1F7V2LPS4,P,V1,V1,V0,V0,-0.0704,0.0,5.0329,2.0
F0V1F1V1F7V2LPS5,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS6,P,V1,V1,V0,V0,0.0,0.0,4.0,2.0
F0V1F1V1F7V2LPS7,P,V1,V1,V0,V7,4.0,9.0,6.0844,2.0
F0V1F1V1F7V2LPS8,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS9,P,V1,V1,V9,V0,8.0,5.8855,0.0,2.0
F0V1F1V1F7V2LPS10,P,V1,V1,V0,V6,0.0,3.9214,0.0,2.0
F0V1F1V1F7V2LPS11,P,V1,V1,V7,V0,5.0,-0.102,0.0,2.09
F0V1F1V1F7V2LPS12,P,V1,V1,V0,V0,0.0,9.0,8.0,2.0
F0V1F1V1F7V2LPS13,P,V1,V1,V0,V9,9.0,8.9831,0.0,1.8828
F0V1F1V1F7V2LPS14,P,V1,V1,V0,V0,0.0,0.0,6.0,2.0825
F0V1F1V1F7V3LQS3,Q,V1,V1,V7,V0,0.0,-0.1157,7.0,3.0
F0V1F1V1F7V3LQS4,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS5,Q,V1,V1,V0,V0,0.0,9.0,5.0,3.0
F0V1F1V1F7V3LQS6,Q,V1,V1,V0,V0,0.0,0.0,9.0,2.9919
F0V1F1V1F7V3LQS7,Q,V1,V1,V0,V0,7.0,0.0,7.0,3.0
F0V1F1V1F7V3LQS8,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS9,Q,V1,V1,V6,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS10,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS11,Q,V1,V1,V0,V0,-0.0778,0.0,-0.067,3.0
F0V1F1V1F7V3LQS12,Q,V1,V1,V0,V0,5.0001,8.0,0.0,3.0
F0V1F1V1F7V3LQS13,Q,V1,V1,V0,V9,8.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS14,Q,V1,V1,V0,V0,0.0,0.0,0.0478,3.0
F0V1F1V2LPS3,P,V1,V2,V8,V0,-0.009,0.0,0.0,0.0
F0V1F1V2LPS4,P,V1,V2,V0,V7,4.9679,0.0,6.0781,0.0
F0V1F1V2LPS5,P,V1,V2,V0,V0,0.0,0.0,9.0,0.0
F0V1F1V2LPS6,P,V1,V2,V0,V0,-0.0449,8.0654,0.0156,0.0
F0V1F1V2LPS7,P,V1,V2,V0,V0,0.076,3.9391,0.0,6.0
F0V1F1V2LPS8,P,V1,V2,V4,V0,6.0,-0.0957,0.0516,0.0
F0V1F1V2LPS9,P,V1,V2,V0,V0,0.0,8.0,6.0,0.0
F0V1F1V2LPS10,P,V1,V2,V0,V0,0.0,0.0,0.0,6.0
F0V1F1V2LPS11,P,V1,V2,V8,V0,0.0,0.0,7.0,0.0
F0V1F1V2LPS12,P,V1,V2,V0,V0,0.0,-0.0455,0.0,0.0
F0V1F1V2LPS13,P,V1,V2,V0,V5,0.0,0.0,0.0,0.105
F0V1F1V2LPS14,P,V1,V2,V4,V0,0.0,9.0,4.0,0.0
F0V1F1V2F2V1LVS3,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0096
F0V1F1V2F2V1LVS4,V,V1,V2,V1,V0,-0.1249,0.0,0.0,0.0
F0V1F1V2F2V1LVS5,V,V1,V2,V1,V4,0.0,0.0,4.949,0.0
F0V1F1V2F2V1LVS6,V,V1,V2,V1,V0,0.0,0.0,8.0,-0.0098
F0V1F1V2F2V1LVS7,V,V1,V2,V1,V0,4.0,0.0,0.0663,0.0764
F0V1F1V2F2V1LVS8,V,V1,V2,V1,V0,0.0,6.0,0.0,0.0
F0V1F1V2F2V1LVS9,V,V1,V2,V1,V0,6.9374,8.0,9.0,0.0
F0V1F1V2F2V1LVS10,V,V1,V2,V1,V5,0.0,8.0,8.0,7.0
F0V1F1V2F2V1LVS11,V,V1,V2,V1,V0,6.0,0.0,0.0091,-0.0186
F0V1F1V2F2V1LVS12,V,V1,V2,V1,V0,8.0,0.0,0.1163,7.0
F0V1F1V2F2V1LVS13,V,V1,V2,V1,V0,3.9072,0.0,0.0,0.0085
F0V1F1V2F2V1LVS14,V,V1,V2,V1,V0,0.0,0.0,9.0,0.0
F0V1F1V2F2V2LPS3,P,V1,V2,V2,V0,6.0,0.0,5.0,-0.1008
F0V1F1V2F2V2LPS4,P,V1,V2,V2,V7,5.0,0.0,0.0711,0.0
F0V1F1V2F2V2LPS5,P,V1,V2,V2,V7,0.0,4.0,0.0,0.0
F0V1F1V2F2V2LPS6,P,V1,V2,V2,V0,7.0,0.0,0.0702,0.0867
F0V1F1V2F2V2LPS7,P,V1,V2,V2,V0,0.0,6.0,0.0,0.0
F0V1F1V2F2V2LPS8,P,V1,V2,V2,V6,7.0,0.0,6.0,4.932
F0V1F1V2F2V2LPS9,P,V1,V2,V2,V7,-0.0104,0.0,0.0,0.0
F0V1F1V2F2V2LPS10,P,V1,V2,V2,V0,0.0246,5.0,0.0234,0.0
F0V1F1V2F2V2LPS11,P,V1,V2,V2,V0,0.0,0.039,0.0426,6.9761
F0V1F1V2F2V2LPS12,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS13,P,V1,V2,V2,V0,0.0,0.0,8.9308,0.0
F0V1F1V2F2V2LPS14,P,V1,V2,V2,V9,5.0,6.0,6.0,7.9772
F0V1F1V2F2V3LQS3,Q,V1,V2,V3,V0,8.0,-0.0688,6.0,-0.0021
F0V1F1V2F2V3LQS4,Q,V1,V2,V3,V8,9.0,0.0,0.0,-0.1049
F0V1F1V2F2V3LQS5,Q,V1,V2,V3,V7,0.061,0.0,0.0,7.0
F0V1F1V2F2V3LQS6,Q,V1,V2,V3,V0,0.0,0.0,6.0,0.0
F0V1F1V2F2V3LQS7,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS8,Q,V1,V2,V3,V5,0.0,4.0,0.0,0.0
F0V1F1V2F2V3LQS9,Q,V1,V2,V3,V0,-0.0605,0.0,7.0,-0.0046
F0V1F1V2F2V3LQS10,Q,V1,V2,V3,V0,-0.1003,0.0,0.0,-0.0606
F0V1F1V2F2V3LQS11,Q,V1,V2,V3,V4,-0.0961,0.0,5.0,6.0
F0V1F1V2F2V3LQS12,Q,V1,V2,V3,V0,8.0,0.0,-0.0189,0.0428
F0V1F1V2F2V3LQS13,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS14,Q,V1,V2,V3,V9,0.0,0.0,0.0,-0.1188
F0V1F1V2F3V1LRS3,R,V1,V2,V0,V1,6.0,6.0,5.0119,0.0
F0V1F1V2F3V1LRS4,R,V1,V2,V0,V1,0.0,0.0,0.0,0.1013
F0V1F1V2F3V1LRS5,R,V1,V2,V0,V1,0.0916,4.0058,9.0,0.0
