sample,label,F0,F1,F2,F3,F4,F5,F6,F7
F0V1F1V1F4V2LSS5,S,V1,V1,V0,V0,2.0,0.0,0.0,-0.0103
F0V1F1V1F4V2LSS6,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS7,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS8,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS9,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS10,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS11,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS12,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS13,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V2LSS14,S,V1,V1,V0,V0,2.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS3,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS4,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS5,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS6,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS7,T,V1,V1,V0,V8,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS8,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS9,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS10,T,V1,V1,V6,V0,3.0,0.0,0.0,-0.0099
F0V1F1V1F4V3LTS11,T,V1,V1,V0,V0,3.0,0.0,0.0,8.0
F0V1F1V1F4V3LTS12,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS13,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F4V3LTS14,T,V1,V1,V0,V0,3.0,0.0,0.0,0.0
F0V1F1V1F5V1LPS3,P,V1,V1,V7,V0,0.0,1.0,0.0,7.0
F0V1F1V1F5V1LPS4,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS5,P,V1,V1,V0,V0,0.0,1.0,0.0,8.0
F0V1F1V1F5V1LPS6,P,V1,V1,V0,V8,0.0,1.0,4.0,0.0
F0V1F1V1F5V1LPS7,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS8,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS9,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS10,P,V1,V1,V6,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS11,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS12,P,V1,V1,V0,V0,0.0,1.0,-0.0073,0.0
F0V1F1V1F5V1LPS13,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V1LPS14,P,V1,V1,V0,V0,0.0,1.0,0.0,0.0
F0V1F1V1F5V2LQS3,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS4,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS5,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS6,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0019
F0V1F1V1F5V2LQS7,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS8,Q,V1,V1,V0,V0,0.0,2.0,-0.0061,0.0
F0V1F1V1F5V2LQS9,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS10,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS11,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS12,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS13,Q,V1,V1,V4,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V2LQS14,Q,V1,V1,V0,V0,0.0,2.0,0.0,0.0
F0V1F1V1F5V3LRS3,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS4,R,V1,V1,V0,V0,0.0089,3.0,0.0,0.0
F0V1F1V1F5V3LRS5,R,V1,V1,V0,V0,-0.0011,3.0,8.0,0.0
F0V1F1V1F5V3LRS6,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS7,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS8,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS9,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS10,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS11,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS12,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0125
F0V1F1V1F5V3LRS13,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F5V3LRS14,R,V1,V1,V0,V0,0.0,3.0,0.0,0.0
F0V1F1V1F6V1LSS3,S,V1,V1,V0,V5,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS4,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS5,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS6,S,V1,V1,V0,V0,-0.0011,0.0,1.0,0.0
F0V1F1V1F6V1LSS7,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS8,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS9,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS10,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS11,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS12,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS13,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V1LSS14,S,V1,V1,V0,V0,0.0,0.0,1.0,0.0
F0V1F1V1F6V2LPS3,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS4,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS5,P,V1,V1,V0,V0,0.0,4.0,2.0,0.0
F0V1F1V1F6V2LPS6,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS7,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS8,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS9,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS10,P,V1,V1,V0,V5,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS11,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS12,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V2LPS13,P,V1,V1,V0,V0,0.0,0.009,2.0,0.0
F0V1F1V1F6V2LPS14,P,V1,V1,V0,V0,0.0,0.0,2.0,0.0
F0V1F1V1F6V3LQS3,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS4,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS5,Q,V1,V1,V0,V0,0.0,0.0034,3.0,0.0
F0V1F1V1F6V3LQS6,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS7,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS8,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS9,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS10,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS11,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS12,Q,V1,V1,V0,V0,-0.0026,-0.0086,3.0,0.0
F0V1F1V1F6V3LQS13,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.0
F0V1F1V1F6V3LQS14,Q,V1,V1,V0,V0,0.0,0.0,3.0,0.007
F0V1F1V1F7V1LRS3,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS4,R,V1,V1,V0,V0,0.0,-0.0103,0.0,1.0
F0V1F1V1F7V1LRS5,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS6,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS7,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS8,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS9,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS10,R,V1,V1,V0,V0,0.0,0.0,-0.0066,1.0
F0V1F1V1F7V1LRS11,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS12,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS13,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V1LRS14,R,V1,V1,V0,V0,0.0,0.0,0.0,1.0
F0V1F1V1F7V2LPS3,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS4,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS5,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS6,P,V1,V1,V0,V0,-0.0092,0.0,0.0,2.0
F0V1F1V1F7V2LPS7,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS8,P,V1,V1,V0,V0,0.0,6.0,0.0,2.0
F0V1F1V1F7V2LPS9,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS10,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS11,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS12,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS13,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V2LPS14,P,V1,V1,V0,V0,0.0,0.0,0.0,2.0
F0V1F1V1F7V3LQS3,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS4,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS5,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS6,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS7,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS8,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS9,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS10,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS11,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS12,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS13,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V1F7V3LQS14,Q,V1,V1,V0,V0,0.0,0.0,0.0,3.0
F0V1F1V2LPS3,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS4,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS5,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS6,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS7,P,V1,V2,V0,V0,0.0005,0.0,0.0,0.0
F0V1F1V2LPS8,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS9,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS10,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS11,P,V1,V2,V0,V0,0.0,0.0,0.0064,0.0
F0V1F1V2LPS12,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS13,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2LPS14,P,V1,V2,V0,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS3,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS4,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS5,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS6,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS7,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS8,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS9,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS10,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS11,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS12,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS13,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V1LVS14,V,V1,V2,V1,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS3,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS4,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS5,P,V1,V2,V2,V0,0.0036,0.0,0.0,0.0
F0V1F1V2F2V2LPS6,P,V1,V2,V2,V0,0.0,7.0,0.0,0.0
F0V1F1V2F2V2LPS7,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS8,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS9,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS10,P,V1,V2,V2,V0,0.0,0.0028,0.0,0.0
F0V1F1V2F2V2LPS11,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS12,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V2LPS13,P,V1,V2,V2,V0,0.0,9.0,0.0,0.0
F0V1F1V2F2V2LPS14,P,V1,V2,V2,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS3,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS4,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS5,Q,V1,V2,V3,V0,0.0,0.0,0.0,9.0
F0V1F1V2F2V3LQS6,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS7,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS8,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS9,Q,V1,V2,V3,V0,0.0,0.0,0.0,7.0
F0V1F1V2F2V3LQS10,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS11,Q,V1,V2,V3,V6,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS12,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS13,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F2V3LQS14,Q,V1,V2,V3,V0,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS3,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS4,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS5,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS6,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS7,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0061
F0V1F1V2F3V1LRS8,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS9,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS10,R,V1,V2,V0,V1,0.0,0.0,0.0,6.0
F0V1F1V2F3V1LRS11,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
F0V1F1V2F3V1LRS12,R,V1,V2,V0,V1,0.0,0.0,0.0,0.0
